,ArticleTitle,Question,Answer,DifficultyFromQuestioner,DifficultyFromAnswerer,ArticleFile
3133,Isaac_Newton,Where was Isaac Newton born?,"He was born at Woolsthorpe Manor in Woolsthorpe-by-Colsterworth, a hamlet in the county of Lincolnshire.",medium,medium,S10_set4_a1
3134,Isaac_Newton,Who shares credit with Isaac Newton for developing calculus?,Gottfried Leibniz.,medium,medium,S10_set4_a1
3135,Isaac_Newton,Who shares credit with Isaac Newton for developing calculus?,Newton shares the credit with Gottfried Leibniz for the development of the differential and integral calculus.,medium,medium,S10_set4_a1
3136,Isaac_Newton,When did Isaac Newton discover the generalized binomial theorem?,In 1665.,medium,medium,S10_set4_a1
3137,Isaac_Newton,When did Isaac Newton discover the generalized binomial theorem?,In 1665.,medium,medium,S10_set4_a1
3138,Isaac_Newton,Did the Occult influence Newton's theory of gravitation?,Yes.,hard,hard,S10_set4_a1
3139,Isaac_Newton,Did the Occult influence Newton's theory of gravitation?,"If Newton had not relied on the occult idea of action at a distance, he might not have developed his theory of gravity.",hard,too hard,S10_set4_a1
3140,Isaac_Newton,Were Newton's religious views consistent with Anglicanism?,No.,hard,hard,S10_set4_a1
3141,Isaac_Newton,Were Newton's religious views consistent with Anglicanism?,"No, a conflict between Newton's religious views and Anglican orthodoxy was averted.",hard,too hard,S10_set4_a1
3142,Isaac_Newton,Which fruit inspired Isaac Newton's theory of gravitation?,The apple.,hard,medium,S10_set4_a1
3143,Isaac_Newton,Which fruit inspired Isaac Newton's theory of gravitation?,Isaac Newton's theory of gravitation was inspired by watching the fall of an apple from a tree.,hard,hard,S10_set4_a1
3144,Isaac_Newton,Was Sir Isaac Newton an English physicist and mathematician?,yes,easy,easy,S10_set4_a1
3145,Isaac_Newton,Was Sir Isaac Newton an English physicist and mathematician?,yes,easy,easy,S10_set4_a1
3146,Isaac_Newton,Did he build the first practical reflecting telescope?,yes,easy,easy,S10_set4_a1
3147,Isaac_Newton,"Was Isaac Newton educated at The King's Schol, Grantham?",yes,easy,easy,S10_set4_a1
3148,Isaac_Newton,"Was Isaac Newton educated at The King's Schol, Grantham?",yes,easy,easy,S10_set4_a1
3149,Isaac_Newton,Where was Isaac Newton born?,Woolsthorpe Manor in Woolsthorpe-by-Colsterworth,medium,medium,S10_set4_a1
3150,Isaac_Newton,Where was Isaac Newton born?,Woolsthorpe Manor in Woolsthorpe-by-Colsterworth,medium,medium,S10_set4_a1
3151,Isaac_Newton,When was the Principia published?,1687,medium,medium,S10_set4_a1
3152,Isaac_Newton,When was the Principia published?,1687,medium,medium,S10_set4_a1
3153,Isaac_Newton,Where is there a Newton statue on display?,Oxford University Museum of Natural History ,medium,medium,S10_set4_a1
3154,Isaac_Newton,Where is there a Newton statue on display?,Oxford University Museum of Natural History,medium,medium,S10_set4_a1
3155,Isaac_Newton,Where was Isaac Newton buried?,Westminster Abbey,hard,medium,S10_set4_a1
3156,Isaac_Newton,Where was Isaac Newton buried?,Westminster Abbey,hard,medium,S10_set4_a1
3157,Isaac_Newton,What religion did Isaac Newton follow?,he never made a public declaration of his private faith,hard,too hard,S10_set4_a1
3158,Isaac_Newton,What religion did Isaac Newton follow?,unorthodox Christian,hard,medium,S10_set4_a1
3159,Isaac_Newton,What food gave Isaac Newton clues to his theory of gravity?,apple,hard,hard,S10_set4_a1
3160,Isaac_Newton,What food gave Isaac Newton clues to his theory of gravity?,apple,hard,hard,S10_set4_a1
3170,Jakarta,Is the Wisma building the tallest building in Indonesia?,yes,easy,medium,S10_set3_a5
3171,Jakarta,Is the Wisma building the tallest building in Indonesia?,"Yes,",easy,easy,S10_set3_a5
3172,Jakarta,is there a chinese community in jakarta?,yes,easy,medium,S10_set3_a5
3173,Jakarta,is there a chinese community in jakarta?,Yes.,easy,easy,S10_set3_a5
3174,Jakarta,Is Jakarta the 12th largest city in the world?,yes,easy,medium,S10_set3_a5
3175,Jakarta,Is Jakarta the 12th largest city in the world?,Yes.,easy,hard,S10_set3_a5
3176,Jakarta,What is the capital of Indonesia?,Jakarta,medium,easy,S10_set3_a5
3177,Jakarta,What is the capital of Indonesia?,The capital of Indonesia is Jakarta.,medium,easy,S10_set3_a5
3178,Jakarta,What is the official name of Jakarta?,Daerah Khusus Ibukota Jakarta,medium,easy,S10_set3_a5
3179,Jakarta,What is the official name of Jakarta?,Daerah Khusus.,medium,easy,S10_set3_a5
3180,Jakarta,How is the climate in the city?,Jakarta has a hot and humid equatorial/tropical climate ,medium,medium,S10_set3_a5
3181,Jakarta,How is the climate in the city?,The city is hot and humid.,medium,medium,S10_set3_a5
3182,Jakarta,Where does the name of the city Jakarta come from?,"The name Jakarta is derived from the Sanskrit word ""Jayakarta.""",hard,medium,S10_set3_a5
3183,Jakarta,How is the city's governor chosen?,election,hard,hard,S10_set3_a5
3184,Jakarta,How is the city's governor chosen?,Through election.,hard,hard,S10_set3_a5
3185,Jakarta,Why does Jakarta suffer frequent flooding?,Because it is located approximately eight meters above the sea level,hard,hard,S10_set3_a5
3186,Jakarta,Why does Jakarta suffer frequent flooding?,"The fact that the northern part of Jakarta lies on a plain, approximately eight meters above the sea level.",hard,hard,S10_set3_a5
3187,Jakarta,Is the the biggest university in Jakarta the University of Indonesia,yes,easy,easy,S10_set3_a5
3188,Jakarta,Is Jakarta a city,yes,easy,easy,S10_set3_a5
3189,Jakarta,Is Jakarta a city,Yes,easy,easy,S10_set3_a5
3190,Jakarta,Is the most important river the Ciliwung River,yes,easy,easy,S10_set3_a5
3191,Jakarta,Is the most important river the Ciliwung River,Yes,easy,easy,S10_set3_a5
3192,Jakarta,Where is Jakarta located,northwest coast of Java,medium,medium,S10_set3_a5
3193,Jakarta,Where is Jakarta located,On the northwest coast of Java,medium,medium,S10_set3_a5
3194,Jakarta,Who created Monas Park,General Herman Willem Deandels,medium,medium,S10_set3_a5
3195,Jakarta,Who created Monas Park,Dutch Governor General Herman Willem Deandels,medium,hard,S10_set3_a5
3196,Jakarta,Do mikrolets travel on the main roads?,no,hard,medium,S10_set3_a5
3197,Jakarta,Do mikrolets travel on the main roads?,No,hard,easy,S10_set3_a5
3198,Jakarta,What contributes to frequent flooding in Jakarta,"Jakarta lies on a plain eight meters, approximately eight meters above the sea level.",hard,medium,S10_set3_a5
3199,Jakarta,What contributes to frequent flooding in Jakarta,"It lies on a plain, approximately eight meters above the sea level",hard,medium,S10_set3_a5
3200,Jakarta,Did the economy improve in Jakarta in 2007,yes,hard,hard,S10_set3_a5
3201,Jakarta,Did the economy improve in Jakarta in 2007,Yes,hard,easy,S10_set3_a5
3211,James_Watt,Is James Watt French?,"No, he was Scottish.",easy,easy,S10_set4_a2
3212,James_Watt,Is James Watt French?,No,easy,easy,S10_set4_a2
3213,James_Watt,Did James Watt improve an engine?,"Yes, his improvements to the Newcomen steam engine were fundamental to the changes brought by the Industrial Revolution.",easy,easy,S10_set4_a2
3214,James_Watt,Did James Watt improve an engine?,Yes,easy,easy,S10_set4_a2
3215,James_Watt,Is there a statue of Watt in the White House?,"No, a colossal statue of Watt by Chantrey was placed in Westminster Abbey, and later was moved to St. Paul's Cathedral.",easy,easy,S10_set4_a2
3216,James_Watt,Is there a statue of Watt in the White House?,No,easy,easy,S10_set4_a2
3217,James_Watt,What was James Watt's father's job?,"His father was a shipwright, ship owner and contractor, and served as the town's chief baillie.",medium,hard,S10_set4_a2
3218,James_Watt,What was James Watt's father's job?,"His father was a shipwright, ship owner and contractor, and served as the town's chief baillie.",medium,hard,S10_set4_a2
3219,James_Watt,When did Watt retire?,In 1800.,medium,medium,S10_set4_a2
3220,James_Watt,When did Watt retire?,Watt retired in 1800.,medium,medium,S10_set4_a2
3221,James_Watt,Where is the James Watt Memorial College?,In Greenock.,medium,medium,S10_set4_a2
3222,James_Watt,Where is the James Watt Memorial College?,The James Watt Memorial  is in Greenock.,medium,medium,S10_set4_a2
3223,James_Watt,Why is the watt named after Watt?,The watt is named after him for his contributions to the development of the steam engine.,hard,medium,S10_set4_a2
3224,James_Watt,Why is the watt named after Watt?,The watt is named after James Watt for his contributions to the development of the steam engine.,hard,medium,S10_set4_a2
3225,James_Watt,Where did Watt attend university?,Watt did not attend school regularly.,hard,too hard,S10_set4_a2
3226,James_Watt,Where did Watt attend university?,He did not attend a university.,hard,too hard,S10_set4_a2
3227,James_Watt,What did he invent?,"He invented a new method of measuring distances by telescope, a device for copying letters, improvements in the oil lamp, a steam mangle and a machine for copying sculptures.",hard,medium,S10_set4_a2
3228,James_Watt,What did he invent?,"He invented a new method of measuring distances by telescope, a device for copying letters, improvements in the oil lamp, a steam mangle and a machine for copying sculptures.",hard,medium,S10_set4_a2
3255,Korean_language,Is Korean the official language of Korea?,Yes,easy,easy,S10_set5_a6
3256,Korean_language,Is Korean the official language of Korea?,Yes,easy,medium,S10_set5_a6
3257,Korean_language,"Is the word ""Korean"" derived from Goryeo?",Yes,easy,easy,S10_set5_a6
3258,Korean_language,"Is the word ""Korean"" derived from Goryeo?",yes,easy,medium,S10_set5_a6
3259,Korean_language,Are all dialects of Korean similar to each other?,Yes,easy,easy,S10_set5_a6
3260,Korean_language,Are all dialects of Korean similar to each other?,Yes,easy,easy,S10_set5_a6
3261,Korean_language,About how many Koreans speakers are there?,78 million,medium,medium,S10_set5_a6
3262,Korean_language,About how many Koreans speakers are there?,78 million Korean speakers,medium,medium,S10_set5_a6
3263,Korean_language,"Older English sources used the name ""Korean"" to refer to what?","language, country, and people",medium,medium,S10_set5_a6
3264,Korean_language,"Older English sources used the name ""Korean"" to refer to what?","language, country, and people",medium,medium,S10_set5_a6
3265,Korean_language,What is the official language of North Korea?,Korean,medium,medium,S10_set5_a6
3266,Korean_language,What is the official language of North Korea?,Korean,medium,medium,S10_set5_a6
3267,Korean_language,Why may English translation of Koreans adjectives misleadingly suggest that they are verbs?,English does not have an identical grammatical category,hard,hard,S10_set5_a6
3268,Korean_language,Why may English translation of Koreans adjectives misleadingly suggest that they are verbs?,English does not have an identical grammatical category,hard,too hard,S10_set5_a6
3269,Korean_language,Where do the majority of loanwords other than Sino-Korean come from?,modern times,hard,medium,S10_set5_a6
3270,Korean_language,Where do the majority of loanwords other than Sino-Korean come from?,"modern times, 90% of which are from English",hard,hard,S10_set5_a6
3271,Korean_language,How many Korean speakers are there?,There are about 78 million Korean speakers.,easy,easy,S10_set5_a6
3273,Korean_language,How many parts of speech does the Korean language contain?,The Korean Language contains nine parts of speech. ,easy,too easy,S10_set5_a6
3275,Korean_language,How many verb paradigms are there in Korean?,There are seven verb paradigms or speech levels in Korean.,easy,easy,S10_set5_a6
3277,Korean_language,What is the Sino-Korean system of numbers based on?,The Sino-Korean system is nearly entirely based on the Chinese numerals.,medium,easy,S10_set5_a6
3279,Korean_language,What is another term for Korean adjectives?,"Adjectives are also known as ""descriptive verbs"" or ""stative verbs"".",medium,medium,S10_set5_a6
3281,Korean_language,Is modern Korean written in columns or rows?,It is written in rows.,medium,hard,S10_set5_a6
3283,Korean_language,What percentage of the Korean language does Jeong Jae-do estimate to be Sino-Korean?,Sino-Korean makes up 30% of the Korean language.,hard,too hard,S10_set5_a6
3285,Korean_language,Do Chinese and Japanese have spaces between words?,"No, Chinese and Japanese do not have spaces between words.",hard,medium,S10_set5_a6
3287,Korean_language,From which languages is Korean descended?,"Korean is descended from Old Korean, Middle Korean and Modern Korean.",hard,easy,S10_set5_a6
3295,Kuala_Lumpur,Is Kuala Lumpur the capitol of Malaysia? disfluent,Yes,easy,easy,S10_set3_a3
3297,Kuala_Lumpur,Is Kuala Lumpur in the Selangor state?,Yes,easy,medium,S10_set3_a3
3299,Kuala_Lumpur,What's the population of Kuala lumpur?,1.6 million,easy,easy,S10_set3_a3
3301,Kuala_Lumpur,What language do they speak in Kuala Lumpur?,Bahasa Melayu,medium,medium,S10_set3_a3
3303,Kuala_Lumpur,"What does the name ""Kuala Lumpur"" mean?","muddy confluence, ""muddy estuary,"" and ""muddy city""",medium,medium,S10_set3_a3
3305,Kuala_Lumpur,What airports does Kuala Lumpur have?,Kuala Lumpur International Airport and Subang International Airport,medium,medium,S10_set3_a3
3307,Kuala_Lumpur,How long was Kuala Lumpur occupied by the Japanese?,42 months,hard,hard,S10_set3_a3
3309,Kuala_Lumpur,How many seasons does Kuala Lumpur experience?,1,hard,too hard,S10_set3_a3
3311,Kuala_Lumpur,When were the colonial buildings in Kuala Lumpur constructed?,toward the end of the 19th and early 20th centuries,hard,medium,S10_set3_a3
3313,Kuala_Lumpur,Is it a host city for the Formula One World Championship?,Yes,easy,medium,S10_set3_a3
3315,Kuala_Lumpur,is the central market located in the proximity of the pertama complex?,No,easy,easy,S10_set3_a3
3317,Kuala_Lumpur,is it home to the parliament of malaysia?,Yes,easy,medium,S10_set3_a3
3319,Kuala_Lumpur,when did kuala lumpur become a federal territory of malaysia?,"February 1, 1974",medium,medium,S10_set3_a3
3321,Kuala_Lumpur,What is the city's population?,1.6 million,medium,medium,S10_set3_a3
3323,Kuala_Lumpur,What is the official religion in the country?,Islam,medium,medium,S10_set3_a3
3325,Kuala_Lumpur,Is there a more industrialized region in malaysia?,No,hard,medium,S10_set3_a3
3327,Kuala_Lumpur,"after the 2008 elections, what party had the most parliament seats?",DAP,hard,hard,S10_set3_a3
3329,Kuala_Lumpur,what is the name of the event that draws the worlds top riders to malaysia?,KL Grand Prix CSI 5*,hard,hard,S10_set3_a3
3341,Lobster,Are lobsters invertebrates?,Yes,easy,easy,S10_set1_a5
3342,Lobster,Are lobsters invertebrates?,Yes,easy,easy,S10_set1_a5
3343,Lobster,Are lobsters kosher?,No,easy,easy,S10_set1_a5
3344,Lobster,Are lobsters kosher?,No,easy,easy,S10_set1_a5
3345,Lobster,Do lobsters have blue blood?,yes,easy,easy,S10_set1_a5
3346,Lobster,Do lobsters have blue blood?,Yes,easy,easy,S10_set1_a5
3347,Lobster,How many legs do lobsters have?,10.,medium,medium,S10_set1_a5
3348,Lobster,How many legs do lobsters have?,10,medium,medium,S10_set1_a5
3349,Lobster,Where are lobsters found?,In all oceans.,medium,medium,S10_set1_a5
3350,Lobster,Where are lobsters found?,In all oceans,medium,medium,S10_set1_a5
3351,Lobster,What is the mean level of mercury in American lobsters?,0.31 ppm,medium,medium,S10_set1_a5
3352,Lobster,What is the mean level of mercury in American lobsters?,0.31 ppm,medium,medium,S10_set1_a5
3353,Lobster,Do lobsters feel pain?,yes.,hard,medium,S10_set1_a5
3354,Lobster,Do lobsters feel pain?,Yes,hard,medium,S10_set1_a5
3355,Lobster,Did the Moche people worship lobsters?,yes.,hard,hard,S10_set1_a5
3356,Lobster,Did the Moche people worship lobsters?,Yes,hard,easy,S10_set1_a5
3357,Lobster,What is the caridoid escape reaction?,Swimming backwards quickly by curling and uncurling their abdomen.,hard,hard,S10_set1_a5
3358,Lobster,What is the caridoid escape reaction?,When lobsters swim backwards quickly by curling and uncurling their abdomen,hard,hard,S10_set1_a5
3359,Lyre,Were the recitations of the Ancient Greeks accompanied by lyre playing?,Yes,easy,easy,S10_set2_a10
3361,Lyre,Does a classical lyre have a hollow body?,Yes,easy,easy,S10_set2_a10
3363,Lyre,Is the lyre a stringed musical instrument?,Yes,easy,easy,S10_set2_a10
3365,Lyre,Which constellation is said to resemble a lyre shape?,Lyra,medium,medium,S10_set2_a10
3367,Lyre,How many raised arms are extending from the sound-chest of a classical lyre?,Two,medium,medium,S10_set2_a10
3369,Lyre,What were the strings of a classical lyre made of?,Gut,medium,hard,S10_set2_a10
3371,Lyre,Is the foot pedal framework for a piano called a lyre?,Yes,hard,medium,S10_set2_a10
3373,Lyre,Where was the deepest note of the classical lyre in relation to the player's body?,It was farthest from the player's body.,hard,medium,S10_set2_a10
3375,Lyre,Does a standard piano have fewer strings than a harp?,No,hard,hard,S10_set2_a10
3377,Malay_language,Is Malay the official language of Iraq?,No,easy,hard,S10_set5_a2
3378,Malay_language,Could Malay have originated from Sumatra island?,Yes.,easy,hard,S10_set5_a2
3379,Malay_language,Is Malay an agglutinative language?,Yes,easy,easy,S10_set5_a2
3380,Malay_language,Is Malay an agglutinative language?,Yes.,easy,easy,S10_set5_a2
3381,Malay_language,What family is Malay a member of?,Austronesian family,medium,medium,S10_set5_a2
3382,Malay_language,What family is Malay a member of?,Austronesian.,medium,hard,S10_set5_a2
3383,Malay_language,What is the basic word order in Malay?,Subject Verb Object,medium,medium,S10_set5_a2
3384,Malay_language,What is the basic word order in Malay?,Subject Object Verb.,medium,medium,S10_set5_a2
3385,Malay_language,What languages has Malay borrowed words from?,"Sanskrit, Arabic and English",medium,medium,S10_set5_a2
3386,Malay_language,What languages has Malay borrowed words from?,"Arabic, Sanskrit, Tamil, Persian, Portuguese, Dutch, certain Chinese dialects, and English.",medium,hard,S10_set5_a2
3387,Malay_language,Are there many words in Malay that use natural gender?,No,hard,hard,S10_set5_a2
3388,Malay_language,How are new words formed in Malay?,three methods.,hard,too hard,S10_set5_a2
3389,Malay_language,How are new words formed in Malay?,"Affixation, composition, and reduplication.",hard,hard,S10_set5_a2
3390,Malay_language,Is Malay in the Austronesian family of languages?,Yes,easy,easy,S10_set5_a2
3392,Malay_language,Is Malay an agglutinative language?,Yes,easy,easy,S10_set5_a2
3394,Malay_language,Is there one negation word in Malay?,No,easy,easy,S10_set5_a2
3396,Malay_language,How many parts of speech are there in Malay?,Four,medium,easy,S10_set5_a2
3398,Malay_language,What is the basic word order in Malay?,Subject Verb Object,medium,medium,S10_set5_a2
3400,Malay_language,What is the national language in Malaysia?,Malay ,medium,easy,S10_set5_a2
3402,Malay_language,Do linguists consider Malay to be a single language?,No,hard,hard,S10_set5_a2
3404,Malay_language,Can speakers of modern Malay understand Old Malay?,No,hard,hard,S10_set5_a2
3406,Malay_language,What language besides Malay is in the Austronesia language family?,Malagasy,hard,medium,S10_set5_a2
3417,Melbourne,Is Melbourne the capital and most populous city in the state of Victoria?,Yes,easy,easy,S10_set3_a2
3418,Melbourne,Is Melbourne the capital and most populous city in the state of Victoria?,Yes.,easy,easy,S10_set3_a2
3419,Melbourne,Is Melbourne home to Australia's busiest seaport?,Yes,easy,easy,S10_set3_a2
3420,Melbourne,Is Melbourne home to Australia's busiest seaport?,Yes.,easy,easy,S10_set3_a2
3421,Melbourne,Does Melbourne have a large international student community?,Yes,easy,easy,S10_set3_a2
3422,Melbourne,Does Melbourne have a large international student community?,Yes.,easy,easy,S10_set3_a2
3423,Melbourne,What is a resident of Melbourne known as?,Melburnian,medium,medium,S10_set3_a2
3424,Melbourne,What is a resident of Melbourne known as?,"A ""Melburnian"".",medium,medium,S10_set3_a2
3425,Melbourne,When was Melbourne officially declared as a city?,1847,medium,medium,S10_set3_a2
3426,Melbourne,When was Melbourne officially declared as a city?,In 1847.,medium,hard,S10_set3_a2
3427,Melbourne,How many sister cities does the City of Melbourne have?,six,medium,medium,S10_set3_a2
3428,Melbourne,How many sister cities does the City of Melbourne have?,Six.,medium,medium,S10_set3_a2
3429,Melbourne,Where is Melbourne situated?,boundary of the very hot inland areas and the cold southern ocean,hard,too hard,S10_set3_a2
3430,Melbourne,How many domestic tourists visit Melbourne?,7.6 million domestic visitors,hard,medium,S10_set3_a2
3431,Melbourne,How many domestic tourists visit Melbourne?,7.6 million.,hard,hard,S10_set3_a2
3432,Melbourne,What religion holds majority in Melbourne?,Christian,hard,hard,S10_set3_a2
3433,Melbourne,What religion holds majority in Melbourne?,Christianity.,hard,too hard,S10_set3_a2
3434,Michael_Faraday,Did Albert Einstein keep a photograph of Faraday on his study wall?,"Yes, Albert Einstein kept a photograph of Faraday on his study wall.",easy,easy,S10_set4_a7
3435,Michael_Faraday,Did Albert Einstein keep a photograph of Faraday on his study wall?,yes,easy,easy,S10_set4_a7
3436,Michael_Faraday,Did Faraday marry Sarah Barnard?,"Yes, Faraday married Sarah Barnard.",easy,easy,S10_set4_a7
3437,Michael_Faraday,Did Faraday marry Sarah Barnard?,yes,easy,easy,S10_set4_a7
3438,Michael_Faraday,Did Faraday also discover the laws of electrolysis?,"Yes, Faraday also discovered the laws of  electrolysis.",easy,easy,S10_set4_a7
3439,Michael_Faraday,Did Faraday also discover the laws of electrolysis?,yes,easy,easy,S10_set4_a7
3440,Michael_Faraday,Who discovered benzene?,Michael Faraday discovered benzene.,medium,medium,S10_set4_a7
3441,Michael_Faraday,Who discovered benzene?,Michael Faraday,medium,medium,S10_set4_a7
3442,Michael_Faraday,Where was Michael Faraday born?,Michael Faraday was born in Newington Butts.,medium,medium,S10_set4_a7
3443,Michael_Faraday,Where was Michael Faraday born?,Newington Butts,medium,medium,S10_set4_a7
3444,Michael_Faraday,What is the Faraday effect?,The Faraday effect is the phenomenon that the plane of polarisation of linearly polarised light can be rotated by the application of an external magnetic field aligned in the direction the light is moving.,medium,too hard,S10_set4_a7
3445,Michael_Faraday,What is the Faraday effect?,The plane of polarisation of linearly polarised light can be rotated by the application of an exernal magnetic field aligned in the direction the light is moving.,medium,hard,S10_set4_a7
3446,Michael_Faraday,Did Faraday discover diamagnetism?,"Yes, Faraday discovered diamagnetism.",hard,hard,S10_set4_a7
3447,Michael_Faraday,Did Faraday discover diamagnetism?,yes,hard,easy,S10_set4_a7
3448,Michael_Faraday,How many siblings did Faraday have?,Faraday had three siblings.,hard,hard,S10_set4_a7
3449,Michael_Faraday,How many siblings did Faraday have?,two,hard,hard,S10_set4_a7
3450,Michael_Faraday,Where is Michael Faraday buried?,Michael Faraday is buried in the dissenters' section of Highgate Cemetery.,hard,hard,S10_set4_a7
3451,Michael_Faraday,Where is Michael Faraday buried?,in the dissenters' section of Highgate Cemetery,hard,hard,S10_set4_a7
3452,Michael_Faraday,Is faraday best known for his work with kinematics?,No,easy,easy,S10_set4_a7
3454,Michael_Faraday,was he active in the area now called environmental science?,Yes,easy,easy,S10_set4_a7
3456,Michael_Faraday,did he discover benzene?,Yes,easy,easy,S10_set4_a7
3458,Michael_Faraday,who was his mentor?,John 'Mad Jack' Fuller,medium,medium,S10_set4_a7
3461,Michael_Faraday,Who was Faraday's wife?,Sarah Barnard,medium,hard,S10_set4_a7
3463,Michael_Faraday,did he advise the british government on the production of chemical weapons for use in the crimean war?,No,hard,hard,S10_set4_a7
3465,Michael_Faraday,did faraday have strong maritime interests?,Yes,hard,easy,S10_set4_a7
3467,Michael_Faraday,does the charge reside on the interior of a charged conductor?,No,hard,easy,S10_set4_a7
3494,Montreal,Is English the language most often spoken in Montreal?,The language most spoken at home in the city is French.,easy,easy,S10_set3_a7
3495,Montreal,Is English the language most often spoken in Montreal?,"No, the language most spoken in Montreal is French.",easy,hard,S10_set3_a7
3496,Montreal,Is Montreal's economy the third largest of all cities in Canada?,"No, Montreal's economy is the second largest of all cities in Canada.",easy,medium,S10_set3_a7
3497,Montreal,Is Montreal's economy the third largest of all cities in Canada?,"No, Montreal's economy is the second largest of all cities in Canada.",easy,medium,S10_set3_a7
3498,Montreal,Is the most popular sport in Montreal ice hockey?,"yes, The most popular sport in Montreal is ice hockey.",easy,easy,S10_set3_a7
3499,Montreal,Is the most popular sport in Montreal ice hockey?,"Yes, the most popular sport in Montreal is ice hockey.",easy,medium,S10_set3_a7
3500,Montreal,How many international airports does Montreal have?,Montreal has two international airports.,medium,easy,S10_set3_a7
3501,Montreal,How many international airports does Montreal have?,Montreal has two international airports.,medium,easy,S10_set3_a7
3502,Montreal,Who is the Mayor of Montreal?,The mayor is G̩rald Tremblay.,medium,easy,S10_set3_a7
3503,Montreal,Who is the Mayor of Montreal?,The mayor is G̩rald Tremblay.,medium,medium,S10_set3_a7
3504,Montreal,What is the name of the largest church in Montreal?,The largest church in Montreal is named Saint Joseph's Oratory.,medium,hard,S10_set3_a7
3505,Montreal,What is the name of the largest church in Montreal?,Saint Joseph's Oratory is the largest church in Montreal.,medium,hard,S10_set3_a7
3506,Montreal,Where was much of Montreal's industry during the late 19th and early-to-mid 20th century?,The Sud-Ouest borough was home to much of the city's industry during the late 19th and early-to-mid 20th century. ,hard,easy,S10_set3_a7
3507,Montreal,Where was much of Montreal's industry during the late 19th and early-to-mid 20th century?,The Sud-Ouest borough was home to much of the city's industry during the late 19th and early-to-mid 20th century.,hard,hard,S10_set3_a7
3508,Montreal,Does Montreal contain the largest church in Canada?,Yes,hard,hard,S10_set3_a7
3509,Montreal,Does Montreal contain the largest church in Canada?,"Yes, Montreal contains the largest church in Canada.",hard,medium,S10_set3_a7
3510,Montreal,What is the largest primarily French-speaking city in the western world?,Paris is the largest primarily French-speaking city in the western world.,hard,hard,S10_set3_a7
3511,Montreal,What is the largest primarily French-speaking city in the western world?,The largest primarily French-speaking city in the western world is Paris.,hard,hard,S10_set3_a7
3512,Nairobi,Is Nairobi the capital of Kenya?,Yes,easy,easy,S10_set3_a9
3514,Nairobi,Was Nairobi founded in 1899?,Yes,easy,easy,S10_set3_a9
3516,Nairobi,Is the current estimated population of Nairobi about 6 milion?,No,easy,easy,S10_set3_a9
3518,Nairobi,What is the current estimated population of Nairobi?,About 3 million,medium,medium,S10_set3_a9
3520,Nairobi,In what year was Nairobi founded?,1899,medium,medium,S10_set3_a9
3522,Nairobi,Which embassy in Nairobi was bombed in August 1998?,The United States Embassy,medium,medium,S10_set3_a9
3524,Nairobi,How many civilians died in the 1998 U.S. embassy bombing?,Over two hundred,hard,hard,S10_set3_a9
3526,Nairobi,How many trades can the NSE make per day?,10 million trades,hard,medium,S10_set3_a9
3528,Nairobi,About how many people are estimated to live in Nairobi?,3 million,hard,hard,S10_set3_a9
3538,Nikola_Tesla,Did Nikola Tesla die alone?,Nikola Tesla died alone.,easy,easy,S10_set4_a3
3539,Nikola_Tesla,Did Nikola Tesla die alone?,Yes,easy,easy,S10_set4_a3
3540,Nikola_Tesla,Was Nikola Tesla close friends with Mark Twain?,Nikola Tesla was close friends with Mark Twain.,easy,medium,S10_set4_a3
3541,Nikola_Tesla,Was Nikola Tesla close friends with Mark Twain?,Yes,easy,easy,S10_set4_a3
3542,Nikola_Tesla,Did Nikola Tesla use a technique called picture thinking?,Nikola Tesla used a technique called picture thinking.,easy,easy,S10_set4_a3
3543,Nikola_Tesla,Did Nikola Tesla use a technique called picture thinking?,Yes,easy,hard,S10_set4_a3
3544,Nikola_Tesla,When did Nikola Tesla appear on the cover of Time Magazine?,"On Tesla's 75th birthday in 1931, Time magazine put him on its cover.",medium,hard,S10_set4_a3
3545,Nikola_Tesla,When did Nikola Tesla appear on the cover of Time Magazine?,1931,medium,medium,S10_set4_a3
3546,Nikola_Tesla,Who became adversaries with Nikola Tesla?,Nikola Tesla became adversaries with Edison.,medium,easy,S10_set4_a3
3547,Nikola_Tesla,Who became adversaries with Nikola Tesla?,Edison,medium,medium,S10_set4_a3
3548,Nikola_Tesla,Where did Nikola Tesla move to in 1880?,"In 1880, Nikola Tesla moved to Budapest.",medium,easy,S10_set4_a3
3549,Nikola_Tesla,Where did Nikola Tesla move to in 1880?,Budapest,medium,medium,S10_set4_a3
3550,Nikola_Tesla,Was Nikola Tesla's mother illiterate?,Nikola Tesla's mother never learned to read.,hard,hard,S10_set4_a3
3551,Nikola_Tesla,Was Nikola Tesla's mother illiterate?,Yes,hard,hard,S10_set4_a3
3552,Nikola_Tesla,How many siblings did Nikola Tesla have?,Nikola Tesla had four siblings.,hard,hard,S10_set4_a3
3553,Nikola_Tesla,How many siblings did Nikola Tesla have?,4,hard,hard,S10_set4_a3
3554,Nikola_Tesla,Was Nikola Tesla a vegetarian?, In his later years Tesla became a vegetarian.,hard,easy,S10_set4_a3
3555,Nikola_Tesla,Was Nikola Tesla a vegetarian?,Yes,hard,easy,S10_set4_a3
3556,Nikola_Tesla,"Is there a monument to Tesla at Niagara Falls, New York?",Yes,easy,easy,S10_set4_a3
3558,Nikola_Tesla,Was Tesla an American citizen?,Yes,easy,easy,S10_set4_a3
